Iteration	LogProb	NumBreakpoints	MadeMove?
4744	-20.763596083368753	0	1
4745	-20.763596083368753	0	0
4746	-20.763596083368753	0	0
4747	-20.763596083368753	0	0
4748	-20.763596083368753	0	0
4749	-20.80799093172567	0	1
4750	-20.80799093172567	27	0
4751	-20.80799093172567	0	0
4752	-20.80799093172567	0	0
4753	-20.80799093172567	0	0
4754	-20.80799093172567	0	0
4755	-20.80799093172567	0	0
4756	-20.80799093172567	0	0
4757	-20.80799093172567	0	0
4758	-20.80799093172567	0	0
4759	-20.80799093172567	0	0
4760	-20.80799093172567	27	0
4761	-20.80799093172567	0	0
4762	-20.80799093172567	0	0
4763	-20.80799093172567	0	0
4764	-20.80799093172567	0	0
4765	-20.80799093172567	0	0
4766	-20.80799093172567	0	0
4767	-20.80799093172567	0	0
4768	-20.80799093172567	0	0
4769	-20.80799093172567	0	0
4770	-20.80799093172567	27	0
4771	-20.80799093172567	0	0
4772	-20.80799093172567	0	0
4773	-20.80799093172567	0	0
4774	-20.80799093172567	0	0
4775	-20.80799093172567	0	0
4776	-20.80799093172567	0	1
4777	-20.80799093172567	0	0
4778	-20.80799093172567	0	0
4779	-20.80799093172567	0	0
4780	-20.80799093172567	27	0
4781	-20.80799093172567	0	1
4782	-20.80799093172567	0	0
4783	-20.80799093172567	0	0
4784	-20.80799093172567	0	0
4785	-20.80799093172567	0	0
4786	-20.80799093172567	0	0
4787	-20.80799093172567	0	0
4788	-20.80799093172567	0	0
4789	-20.80799093172567	0	0
4790	-20.80799093172567	27	0
4791	-20.80799093172567	0	0
4792	-20.80799093172567	0	0
4793	-20.80799093172567	0	0
4794	-20.80799093172567	0	0
4795	-20.80799093172567	0	0
4796	-20.80799093172567	0	0
4797	-20.80799093172567	0	0
4798	-20.80799093172567	0	0
4799	-20.80799093172567	0	0
4800	-20.80799093172567	27	0
4801	-20.80799093172567	0	0
4802	-20.80799093172567	0	0
4803	-20.80799093172567	0	0
4804	-20.80799093172567	0	0
4805	-20.80799093172567	0	0
4806	-20.80799093172567	0	0
4807	-20.80799093172567	0	0
4808	-20.80799093172567	0	0
4809	-20.80799093172567	0	0
4810	-20.80799093172567	27	0
4811	-18.290700796398063	0	1
4812	-18.290700796398063	0	0
4813	-18.290700796398063	0	0
4814	-18.290700796398063	0	0
4815	-18.290700796398063	0	0
4816	-18.290700796398063	0	0
4817	-18.290700796398063	0	0
4818	-18.290700796398063	0	0
4819	-18.290700796398063	0	0
4820	-18.290700796398063	27	0
4821	-18.290700796398063	0	0
4822	-18.290700796398063	0	0
4823	-18.290700796398063	0	0
4824	-18.290700796398063	0	0
4825	-18.290700796398063	0	0
4826	-18.290700796398063	0	0
4827	-18.290700796398063	0	0
4828	-18.290700796398063	0	0
4829	-18.290700796398063	0	0
4830	-18.290700796398063	27	0
4831	-18.290700796398063	0	0
4832	-18.290700796398063	0	0
4833	-18.290700796398063	0	0
4834	-18.290700796398063	0	0
4835	-18.290700796398063	0	0
4836	-18.290700796398063	0	0
4837	-18.290700796398063	0	0
4838	-18.290700796398063	0	0
4839	-18.290700796398063	0	0
4840	-18.290700796398063	27	0
4841	-18.290700796398063	0	0
4842	-18.290700796398063	0	0
4843	-18.290700796398063	0	0
4844	-18.290700796398063	0	0
4845	-18.290700796398063	0	0
4846	-18.290700796398063	0	0
4847	-18.290700796398063	0	0
4848	-18.290700796398063	0	0
4849	-18.290700796398063	0	0
4850	-18.290700796398063	27	1
4851	-18.290700796398063	0	0
4852	-18.290700796398063	0	0
4853	-18.290700796398063	0	0
4854	-18.290700796398063	0	0
4855	-18.290700796398063	0	0
4856	-18.290700796398063	0	0
4857	-18.290700796398063	0	0
4858	-18.290700796398063	0	0
4859	-18.290700796398063	0	0
4860	-18.290700796398063	27	0
4861	-18.290700796398063	0	0
4862	-18.290700796398063	0	1
4863	-18.290700796398063	0	0
4864	-18.290700796398063	0	0
4865	-18.290700796398063	0	0
4866	-18.290700796398063	0	0
4867	-18.290700796398063	0	0
4868	-18.290700796398063	0	0
4869	-18.290700796398063	0	0
4870	-18.290700796398063	27	0
4871	-18.290700796398063	0	0
4872	-18.290700796398063	0	0
4873	-18.290700796398063	0	0
4874	-18.290700796398063	0	0
4875	-18.290700796398063	0	0
4876	-18.290700796398063	0	0
4877	-18.290700796398063	0	0
4878	-18.290700796398063	0	0
4879	-24.835451456020383	0	1
4880	-24.835451456020383	27	0
4881	-24.835451456020383	0	0
4882	-24.835451456020383	0	0
4883	-24.835451456020383	0	0
4884	-24.39419509447825	0	1
4885	-24.39419509447825	0	0
4886	-24.39419509447825	0	0
4887	-24.39419509447825	0	0
4888	-24.39419509447825	0	0
4889	-24.39419509447825	0	0
4890	-24.39419509447825	27	0
4891	-20.80799093172567	0	1
4892	-20.80799093172567	0	0
4893	-20.80799093172567	0	0
4894	-20.80799093172567	0	0
4895	-20.80799093172567	0	0
4896	-20.80799093172567	0	0
4897	-20.80799093172567	0	0
4898	-20.80799093172567	0	0
4899	-20.80799093172567	0	0
4900	-18.290700796398063	27	1
4901	-18.290700796398063	0	0
4902	-18.290700796398063	0	0
4903	-18.290700796398063	0	0
4904	-18.290700796398063	0	0
4905	-18.290700796398063	0	0
4906	-18.290700796398063	0	0
4907	-18.290700796398063	0	0
4908	-18.290700796398063	0	0
4909	-18.290700796398063	0	0
4910	-18.290700796398063	27	0
4911	-18.290700796398063	0	0
4912	-18.290700796398063	0	0
4913	-18.290700796398063	0	0
4914	-18.290700796398063	0	0
4915	-18.290700796398063	0	0
4916	-18.290700796398063	0	0
4917	-18.290700796398063	0	0
4918	-18.290700796398063	0	0
4919	-18.290700796398063	0	0
4920	-18.290700796398063	27	0
4921	-18.290700796398063	0	0
4922	-18.290700796398063	0	0
4923	-18.290700796398063	0	0
4924	-18.290700796398063	0	0
4925	-18.290700796398063	0	0
4926	-18.290700796398063	0	0
4927	-18.290700796398063	0	0
4928	-18.290700796398063	0	0
4929	-18.290700796398063	0	0
4930	-18.290700796398063	27	0
4931	-18.290700796398063	0	0
4932	-18.290700796398063	0	0
4933	-18.290700796398063	0	0
4934	-18.290700796398063	0	0
4935	-18.290700796398063	0	0
4936	-18.290700796398063	0	0
4937	-18.290700796398063	0	0
4938	-18.290700796398063	0	0
4939	-18.290700796398063	0	0
4940	-18.290700796398063	27	0
4941	-18.290700796398063	0	0
4942	-18.290700796398063	0	0
4943	-18.290700796398063	0	0
4944	-18.290700796398063	0	0
4945	-18.290700796398063	0	0
4946	-18.290700796398063	0	0
4947	-18.290700796398063	0	0
4948	-18.290700796398063	0	0
4949	-18.290700796398063	0	0
4950	-18.290700796398063	27	0
4951	-18.290700796398063	0	0
4952	-18.290700796398063	0	0
4953	-18.290700796398063	0	0
4954	-18.290700796398063	0	0
4955	-18.290700796398063	0	0
4956	-18.290700796398063	0	0
4957	-18.290700796398063	0	0
4958	-18.290700796398063	0	0
4959	-18.290700796398063	0	0
4960	-18.290700796398063	27	0
4961	-18.290700796398063	0	0
4962	-18.290700796398063	0	0
4963	-18.290700796398063	0	0
4964	-18.290700796398063	0	0
4965	-18.290700796398063	0	0
4966	-18.290700796398063	0	0
4967	-18.290700796398063	0	0
4968	-18.290700796398063	0	0
4969	-18.290700796398063	0	0
4970	-18.290700796398063	27	0
4971	-18.290700796398063	0	0
4972	-18.290700796398063	0	0
4973	-18.290700796398063	0	0
4974	-18.290700796398063	0	0
4975	-18.290700796398063	0	1
4976	-18.290700796398063	0	0
4977	-18.290700796398063	0	0
4978	-18.290700796398063	0	0
4979	-18.290700796398063	0	0
4980	-18.290700796398063	27	0
4981	-18.290700796398063	0	0
4982	-18.290700796398063	0	0
4983	-18.290700796398063	0	0
4984	-18.290700796398063	0	0
4985	-18.290700796398063	0	0
4986	-18.290700796398063	0	0
4987	-18.290700796398063	0	0
4988	-18.290700796398063	0	0
4989	-18.290700796398063	0	0
4990	-18.290700796398063	27	0
4991	-18.290700796398063	0	0
4992	-18.290700796398063	0	0
4993	-18.290700796398063	0	1
4994	-18.290700796398063	0	0
4995	-18.290700796398063	0	1
4996	-18.290700796398063	0	0
4997	-18.290700796398063	0	0
4998	-18.290700796398063	0	0
4999	-18.290700796398063	0	0
5000	-18.290700796398063	27	0
5001	-18.290700796398063	0	0
5002	-18.290700796398063	0	0
5003	-18.290700796398063	0	0
5004	-18.290700796398063	0	0
5005	-18.290700796398063	0	0
5006	-18.290700796398063	0	0
5007	-18.290700796398063	0	0
5008	-18.290700796398063	0	0
5009	-18.290700796398063	0	0
5010	-18.290700796398063	27	0
5011	-18.290700796398063	0	0
5012	-18.290700796398063	0	0
5013	-18.290700796398063	0	0
5014	-18.290700796398063	0	0
5015	-18.290700796398063	0	0
5016	-18.290700796398063	0	0
5017	-18.290700796398063	0	0
5018	-18.290700796398063	0	0
5019	-18.290700796398063	0	0
5020	-18.290700796398063	27	0
5021	-18.290700796398063	0	0
5022	-18.290700796398063	0	0
5023	-18.290700796398063	0	0
5024	-18.290700796398063	0	0
5025	-18.290700796398063	0	0
5026	-18.290700796398063	0	0
5027	-18.290700796398063	0	0
5028	-18.290700796398063	0	0
5029	-18.290700796398063	0	0
5030	-18.290700796398063	27	0
5031	-18.290700796398063	0	0
5032	-18.290700796398063	0	0
5033	-18.290700796398063	0	0
5034	-18.290700796398063	0	0
5035	-18.290700796398063	0	0
5036	-18.290700796398063	0	0
5037	-18.290700796398063	0	0
5038	-18.290700796398063	0	0
5039	-18.290700796398063	0	0
5040	-18.290700796398063	27	0
5041	-18.290700796398063	0	0
5042	-18.290700796398063	0	0
5043	-18.290700796398063	0	0
5044	-18.290700796398063	0	0
5045	-22.10135217474047	0	1
5046	-22.10135217474047	0	0
5047	-22.10135217474047	0	0
5048	-22.10135217474047	0	0
5049	-22.10135217474047	0	0
5050	-22.10135217474047	27	0
5051	-22.10135217474047	0	0
5052	-22.10135217474047	0	0
5053	-22.10135217474047	0	0
5054	-22.10135217474047	0	1
5055	-22.10135217474047	0	0
5056	-22.10135217474047	0	0
5057	-22.10135217474047	0	0
5058	-22.10135217474047	0	0
5059	-22.10135217474047	0	0
5060	-22.10135217474047	27	0
5061	-22.10135217474047	0	0
5062	-18.290700796398063	0	1
5063	-18.290700796398063	0	0
5064	-18.290700796398063	0	0
5065	-18.290700796398063	0	0
5066	-18.290700796398063	0	0
5067	-18.290700796398063	0	0
5068	-18.290700796398063	0	0
5069	-18.290700796398063	0	0
5070	-18.290700796398063	27	0
5071	-18.290700796398063	0	0
5072	-18.290700796398063	0	0
5073	-18.290700796398063	0	0
5074	-18.290700796398063	0	0
5075	-18.290700796398063	0	0
5076	-18.290700796398063	0	0
5077	-18.290700796398063	0	0
5078	-18.290700796398063	0	0
5079	-18.290700796398063	0	0
5080	-18.290700796398063	27	1
5081	-18.290700796398063	0	0
5082	-18.290700796398063	0	0
5083	-18.290700796398063	0	0
5084	-18.290700796398063	0	0
5085	-18.290700796398063	0	0
5086	-18.290700796398063	0	0
5087	-18.290700796398063	0	0
5088	-18.290700796398063	0	0
5089	-18.290700796398063	0	0
5090	-18.290700796398063	27	0
5091	-18.290700796398063	0	0
5092	-18.290700796398063	0	0
5093	-18.290700796398063	0	0
5094	-18.290700796398063	0	0
5095	-18.290700796398063	0	0
5096	-18.290700796398063	0	0
5097	-18.290700796398063	0	0
5098	-18.290700796398063	0	0
5099	-18.290700796398063	0	0
5100	-18.290700796398063	27	0
5101	-18.290700796398063	0	0
5102	-18.290700796398063	0	0
5103	-18.290700796398063	0	0
5104	-18.290700796398063	0	0
5105	-18.290700796398063	0	0
5106	-18.290700796398063	0	0
5107	-18.290700796398063	0	0
5108	-18.290700796398063	0	0
5109	-18.290700796398063	0	0
5110	-18.290700796398063	27	0
5111	-18.290700796398063	0	0
5112	-18.290700796398063	0	0
5113	-18.290700796398063	0	0
5114	-18.290700796398063	0	0
5115	-18.290700796398063	0	0
5116	-18.290700796398063	0	0
5117	-18.290700796398063	0	0
5118	-18.290700796398063	0	0
5119	-18.290700796398063	0	0
5120	-18.290700796398063	27	0
5121	-18.290700796398063	0	0
5122	-18.290700796398063	0	0
5123	-18.290700796398063	0	0
5124	-18.290700796398063	0	0
5125	-18.290700796398063	0	0
5126	-18.290700796398063	0	0
5127	-18.290700796398063	0	0
5128	-18.290700796398063	0	0
5129	-18.290700796398063	0	0
5130	-18.290700796398063	27	0
5131	-18.290700796398063	0	0
5132	-18.290700796398063	0	0
5133	-18.290700796398063	0	0
5134	-18.290700796398063	0	0
5135	-18.290700796398063	0	0
5136	-18.290700796398063	0	0
5137	-18.290700796398063	0	0
5138	-18.290700796398063	0	0
5139	-18.290700796398063	0	0
5140	-18.290700796398063	27	0
5141	-18.290700796398063	0	0
5142	-18.290700796398063	0	0
5143	-18.290700796398063	0	0
5144	-18.290700796398063	0	0
5145	-18.290700796398063	0	0
5146	-18.290700796398063	0	0
5147	-18.290700796398063	0	0
5148	-18.290700796398063	0	0
5149	-18.290700796398063	0	0
5150	-18.290700796398063	27	0
5151	-18.290700796398063	0	0
5152	-18.290700796398063	0	0
5153	-18.290700796398063	0	0
5154	-18.290700796398063	0	0
5155	-18.290700796398063	0	0
5156	-18.290700796398063	0	0
5157	-18.290700796398063	0	0
5158	-18.290700796398063	0	0
5159	-18.290700796398063	0	0
5160	-18.290700796398063	27	0
5161	-22.10135217474047	0	1
5162	-18.290700796398063	0	1
5163	-18.290700796398063	0	0
5164	-18.290700796398063	0	0
5165	-18.290700796398063	0	0
5166	-18.290700796398063	0	0
5167	-18.290700796398063	0	0
5168	-18.290700796398063	0	0
5169	-18.290700796398063	0	0
5170	-18.290700796398063	27	0
5171	-18.290700796398063	0	0
5172	-18.290700796398063	0	0
5173	-18.290700796398063	0	0
5174	-18.290700796398063	0	0
5175	-18.290700796398063	0	0
5176	-18.290700796398063	0	0
5177	-18.290700796398063	0	0
5178	-18.290700796398063	0	0
5179	-18.290700796398063	0	0
5180	-18.290700796398063	27	0
5181	-18.290700796398063	0	0
5182	-18.290700796398063	0	0
5183	-18.290700796398063	0	0
5184	-18.290700796398063	0	0
5185	-18.290700796398063	0	0
5186	-18.290700796398063	0	0
5187	-18.290700796398063	0	0
5188	-18.290700796398063	0	0
5189	-18.290700796398063	0	0
5190	-18.290700796398063	27	0
5191	-18.290700796398063	0	0
5192	-18.290700796398063	0	0
5193	-18.290700796398063	0	0
5194	-18.290700796398063	0	0
5195	-18.290700796398063	0	0
5196	-18.290700796398063	0	0
5197	-18.290700796398063	0	0
5198	-18.290700796398063	0	0
5199	-18.290700796398063	0	1
5200	-18.290700796398063	27	0
5201	-18.290700796398063	0	0
5202	-18.290700796398063	0	0
5203	-18.290700796398063	0	0
5204	-18.290700796398063	0	0
5205	-18.290700796398063	0	0
5206	-18.290700796398063	0	0
5207	-18.290700796398063	0	0
5208	-18.290700796398063	0	0
5209	-18.290700796398063	0	0
5210	-18.290700796398063	27	0
5211	-18.290700796398063	0	0
5212	-18.290700796398063	0	0
5213	-18.290700796398063	0	0
5214	-18.290700796398063	0	1
5215	-18.290700796398063	0	0
5216	-18.290700796398063	0	0
5217	-18.290700796398063	0	0
5218	-18.290700796398063	0	0
5219	-18.290700796398063	0	0
5220	-18.290700796398063	27	0
5221	-18.290700796398063	0	0
5222	-18.290700796398063	0	0
5223	-18.290700796398063	0	0
5224	-18.290700796398063	0	0
5225	-18.290700796398063	0	0
5226	-18.290700796398063	0	0
5227	-18.290700796398063	0	0
5228	-18.290700796398063	0	0
5229	-18.290700796398063	0	0
5230	-18.290700796398063	27	0
5231	-18.290700796398063	0	0
5232	-18.290700796398063	0	0
5233	-18.290700796398063	0	0
5234	-18.290700796398063	0	0
5235	-18.290700796398063	0	0
5236	-18.290700796398063	0	0
5237	-18.290700796398063	0	0
5238	-18.290700796398063	0	1
5239	-18.290700796398063	0	0
5240	-18.290700796398063	27	0
5241	-18.290700796398063	0	0
5242	-18.290700796398063	0	0
5243	-18.290700796398063	0	0
5244	-18.290700796398063	0	0
5245	-18.290700796398063	0	0
5246	-18.290700796398063	0	0
5247	-18.290700796398063	0	0
5248	-18.290700796398063	0	0
5249	-18.290700796398063	0	0
5250	-18.290700796398063	27	0
5251	-18.290700796398063	0	0
5252	-18.290700796398063	0	0
5253	-18.290700796398063	0	0
5254	-18.290700796398063	0	0
5255	-18.290700796398063	0	0
5256	-18.290700796398063	0	0
5257	-18.290700796398063	0	0
5258	-18.290700796398063	0	0
5259	-18.290700796398063	0	0
5260	-18.290700796398063	27	0
5261	-18.290700796398063	0	0
5262	-18.290700796398063	0	0
5263	-18.290700796398063	0	0
5264	-18.290700796398063	0	0
5265	-18.290700796398063	0	0
5266	-18.290700796398063	0	0
5267	-18.290700796398063	0	0
5268	-18.290700796398063	0	0
5269	-18.290700796398063	0	0
5270	-18.290700796398063	27	0
5271	-18.290700796398063	0	0
5272	-18.290700796398063	0	0
5273	-18.290700796398063	0	0
5274	-18.290700796398063	0	0
5275	-18.290700796398063	0	0
5276	-18.290700796398063	0	0
5277	-18.290700796398063	0	1
5278	-18.290700796398063	0	0
5279	-18.290700796398063	0	0
5280	-18.290700796398063	27	0
5281	-18.290700796398063	0	0
5282	-18.290700796398063	0	0
5283	-18.290700796398063	0	0
5284	-18.290700796398063	0	0
5285	-18.290700796398063	0	0
5286	-18.290700796398063	0	0
5287	-18.290700796398063	0	0
5288	-18.290700796398063	0	0
5289	-18.290700796398063	0	0
5290	-18.290700796398063	27	0
5291	-18.290700796398063	0	0
5292	-18.290700796398063	0	0
5293	-18.290700796398063	0	0
5294	-18.290700796398063	0	0
5295	-18.290700796398063	0	0
5296	-18.290700796398063	0	0
5297	-18.290700796398063	0	0
5298	-18.290700796398063	0	0
5299	-18.290700796398063	0	0
5300	-18.290700796398063	27	0
5301	-18.290700796398063	0	0
5302	-18.290700796398063	0	0
5303	-18.290700796398063	0	0
5304	-18.290700796398063	0	0
5305	-18.290700796398063	0	0
5306	-18.290700796398063	0	0
5307	-18.290700796398063	0	0
5308	-18.290700796398063	0	1
5309	-18.290700796398063	0	1
5310	-18.290700796398063	27	0
5311	-18.290700796398063	0	0
5312	-18.290700796398063	0	0
5313	-18.290700796398063	0	0
5314	-18.290700796398063	0	0
5315	-18.290700796398063	0	0
5316	-18.290700796398063	0	1
5317	-18.290700796398063	0	0
5318	-18.290700796398063	0	0
5319	-18.290700796398063	0	0
5320	-18.290700796398063	27	0
5321	-18.290700796398063	0	0
5322	-18.290700796398063	0	0
5323	-18.290700796398063	0	0
5324	-18.290700796398063	0	0
5325	-18.290700796398063	0	0
5326	-18.290700796398063	0	0
5327	-18.290700796398063	0	0
5328	-18.290700796398063	0	0
5329	-18.290700796398063	0	0
5330	-18.290700796398063	27	0
5331	-18.290700796398063	0	0
5332	-18.290700796398063	0	0
5333	-18.290700796398063	0	0
5334	-18.290700796398063	0	0
5335	-18.290700796398063	0	0
5336	-18.290700796398063	0	0
5337	-18.290700796398063	0	0
5338	-18.290700796398063	0	0
5339	-18.290700796398063	0	0
5340	-18.290700796398063	27	0
5341	-18.290700796398063	0	0
5342	-18.290700796398063	0	0
5343	-18.290700796398063	0	0
5344	-18.290700796398063	0	0
5345	-18.290700796398063	0	0
5346	-18.290700796398063	0	0
5347	-18.290700796398063	0	0
5348	-18.290700796398063	0	0
5349	-18.290700796398063	0	0
5350	-18.290700796398063	27	0
5351	-18.290700796398063	0	0
5352	-18.290700796398063	0	0
5353	-18.290700796398063	0	0
5354	-18.290700796398063	0	0
5355	-18.290700796398063	0	0
5356	-18.290700796398063	0	0
5357	-18.290700796398063	0	0
5358	-18.290700796398063	0	0
5359	-18.290700796398063	0	0
5360	-18.290700796398063	27	0
5361	-18.290700796398063	0	0
5362	-18.290700796398063	0	0
5363	-18.290700796398063	0	0
5364	-18.290700796398063	0	0
5365	-18.290700796398063	0	0
5366	-18.290700796398063	0	0
5367	-18.290700796398063	0	0
5368	-18.290700796398063	0	0
5369	-18.290700796398063	0	0
5370	-18.290700796398063	27	0
5371	-18.290700796398063	0	0
5372	-18.290700796398063	0	0
5373	-18.290700796398063	0	0
5374	-18.290700796398063	0	0
5375	-18.290700796398063	0	0
5376	-18.290700796398063	0	0
5377	-18.290700796398063	0	0
5378	-18.290700796398063	0	0
5379	-18.290700796398063	0	0
5380	-18.290700796398063	27	0
5381	-18.290700796398063	0	0
5382	-18.290700796398063	0	0
5383	-18.290700796398063	0	0
5384	-18.290700796398063	0	1
5385	-18.290700796398063	0	0
5386	-18.290700796398063	0	0
5387	-18.290700796398063	0	0
5388	-18.290700796398063	0	0
5389	-18.290700796398063	0	0
5390	-18.290700796398063	27	0
5391	-18.290700796398063	0	0
5392	-18.290700796398063	0	0
5393	-18.290700796398063	0	0
5394	-18.290700796398063	0	0
5395	-18.290700796398063	0	0
5396	-18.290700796398063	0	0
5397	-18.290700796398063	0	0
5398	-18.290700796398063	0	0
5399	-18.290700796398063	0	0
5400	-18.290700796398063	27	0
5401	-18.290700796398063	0	0
5402	-18.290700796398063	0	0
5403	-18.290700796398063	0	0
5404	-18.290700796398063	0	0
5405	-18.290700796398063	0	0
5406	-18.290700796398063	0	0
5407	-18.290700796398063	0	0
5408	-18.290700796398063	0	0
5409	-18.290700796398063	0	0
5410	-18.290700796398063	27	0
5411	-18.290700796398063	0	1
5412	-18.290700796398063	0	0
5413	-18.290700796398063	0	0
5414	-18.290700796398063	0	0
5415	-18.290700796398063	0	0
5416	-18.290700796398063	0	0
5417	-18.290700796398063	0	0
5418	-18.290700796398063	0	0
5419	-18.290700796398063	0	0
5420	-18.290700796398063	27	0
5421	-18.290700796398063	0	0
5422	-18.290700796398063	0	0
5423	-18.290700796398063	0	0
5424	-18.290700796398063	0	0
5425	-18.290700796398063	0	0
5426	-20.763596083368753	0	1
5427	-20.763596083368753	0	1
5428	-20.763596083368753	0	0
5429	-20.763596083368753	0	0
5430	-20.763596083368753	27	1
5431	-20.763596083368753	0	0
5432	-20.763596083368753	0	0
5433	-20.763596083368753	0	0
5434	-20.763596083368753	0	0
5435	-20.763596083368753	0	0
5436	-20.763596083368753	0	0
5437	-20.763596083368753	0	0
5438	-20.763596083368753	0	0
5439	-20.763596083368753	0	0
5440	-20.763596083368753	27	0
5441	-20.763596083368753	0	0
5442	-20.763596083368753	0	0
5443	-20.763596083368753	0	0
5444	-20.763596083368753	0	0
5445	-20.763596083368753	0	0
5446	-20.763596083368753	0	0
5447	-20.763596083368753	0	0
5448	-20.763596083368753	0	0
5449	-20.763596083368753	0	0
5450	-20.763596083368753	27	0
5451	-20.763596083368753	0	0
5452	-20.763596083368753	0	0
5453	-20.763596083368753	0	0
5454	-20.763596083368753	0	0
5455	-20.763596083368753	0	0
5456	-20.763596083368753	0	0
5457	-20.763596083368753	0	0
5458	-20.763596083368753	0	0
5459	-20.763596083368753	0	0
5460	-20.763596083368753	27	0
5461	-20.763596083368753	0	0
5462	-20.763596083368753	0	0
5463	-20.763596083368753	0	0
5464	-20.763596083368753	0	0
5465	-20.763596083368753	0	0
5466	-20.763596083368753	0	0
5467	-20.763596083368753	0	0
5468	-20.763596083368753	0	0
5469	-20.763596083368753	0	0
5470	-20.763596083368753	27	1
5471	-20.763596083368753	0	0
5472	-20.763596083368753	0	0
5473	-20.763596083368753	0	0
5474	-20.763596083368753	0	0
5475	-20.763596083368753	0	1
5476	-20.763596083368753	0	0
5477	-20.763596083368753	0	0
5478	-20.763596083368753	0	0
5479	-20.763596083368753	0	0
5480	-20.763596083368753	27	0
5481	-20.763596083368753	0	0
5482	-20.763596083368753	0	0
5483	-20.763596083368753	0	0
5484	-20.763596083368753	0	0
5485	-20.763596083368753	0	0
5486	-20.763596083368753	0	0
5487	-20.80799093172567	0	1
5488	-20.80799093172567	0	0
5489	-20.80799093172567	0	0
5490	-20.80799093172567	27	0
5491	-20.80799093172567	0	0
5492	-20.80799093172567	0	0
5493	-20.80799093172567	0	0
5494	-20.80799093172567	0	0
5495	-20.80799093172567	0	0
5496	-20.80799093172567	0	0
5497	-20.80799093172567	0	0
5498	-20.80799093172567	0	0
5499	-20.80799093172567	0	0
5500	-20.80799093172567	27	0
5501	-20.80799093172567	0	0
5502	-20.80799093172567	0	0
5503	-20.80799093172567	0	0
5504	-20.80799093172567	0	0
5505	-20.80799093172567	0	0
5506	-20.80799093172567	0	0
5507	-20.80799093172567	0	0
5508	-20.80799093172567	0	0
5509	-20.80799093172567	0	0
5510	-20.80799093172567	27	1
5511	-21.258445566116162	0	1
5512	-21.258445566116162	0	0
5513	-21.258445566116162	0	0
5514	-21.258445566116162	0	0
5515	-21.258445566116162	0	0
5516	-21.258445566116162	0	0
5517	-21.258445566116162	0	0
5518	-21.258445566116162	0	0
5519	-21.258445566116162	0	0
5520	-21.258445566116162	27	0
5521	-21.258445566116162	0	0
5522	-21.258445566116162	0	0
5523	-21.258445566116162	0	0
5524	-21.258445566116162	0	0
5525	-21.258445566116162	0	0
5526	-21.258445566116162	0	1
5527	-21.258445566116162	0	0
5528	-21.258445566116162	0	0
5529	-21.258445566116162	0	0
5530	-21.258445566116162	27	0
5531	-21.258445566116162	0	0
5532	-21.258445566116162	0	0
5533	-21.258445566116162	0	0
5534	-21.258445566116162	0	0
5535	-21.214136090935433	0	1
5536	-21.214136090935433	0	0
5537	-21.214136090935433	0	0
5538	-21.214136090935433	0	0
5539	-20.80799093172567	0	1
5540	-20.80799093172567	27	0
5541	-20.80799093172567	0	0
5542	-20.80799093172567	0	0
5543	-20.80799093172567	0	0
5544	-20.80799093172567	0	0
5545	-20.80799093172567	0	0
5546	-20.80799093172567	0	0
5547	-20.80799093172567	0	0
5548	-20.80799093172567	0	0
5549	-20.80799093172567	0	0
5550	-20.80799093172567	27	0
5551	-20.80799093172567	0	0
5552	-20.80799093172567	0	0
5553	-20.80799093172567	0	0
5554	-20.80799093172567	0	0
5555	-20.80799093172567	0	0
5556	-21.258445566116162	0	1
5557	-21.258445566116162	0	0
5558	-21.258445566116162	0	0
5559	-21.258445566116162	0	0
5560	-21.258445566116162	27	0
5561	-21.258445566116162	0	0
5562	-21.258445566116162	0	0
5563	-21.258445566116162	0	0
5564	-21.258445566116162	0	0
5565	-21.258445566116162	0	0
5566	-21.258445566116162	0	0
5567	-21.258445566116162	0	0
5568	-21.258445566116162	0	0
5569	-21.258445566116162	0	0
5570	-21.258445566116162	27	0
5571	-21.258445566116162	0	0
5572	-21.258445566116162	0	0
5573	-21.258445566116162	0	0
5574	-21.258445566116162	0	0
5575	-21.258445566116162	0	0
5576	-21.258445566116162	0	0
5577	-21.258445566116162	0	0
5578	-21.214136090935433	0	1
5579	-21.214136090935433	0	0
5580	-21.214136090935433	27	0
5581	-21.214136090935433	0	0
5582	-21.214136090935433	0	0
5583	-21.214136090935433	0	1
5584	-21.214136090935433	0	0
5585	-21.214136090935433	0	0
5586	-21.214136090935433	0	0
5587	-21.214136090935433	0	0
5588	-21.214136090935433	0	0
5589	-21.214136090935433	0	0
5590	-21.214136090935433	27	0
5591	-21.214136090935433	0	0
5592	-21.214136090935433	0	0
5593	-21.214136090935433	0	0
5594	-21.313988407946248	0	1
5595	-21.313988407946248	0	0
5596	-21.313988407946248	0	0
5597	-21.313988407946248	0	0
5598	-21.313988407946248	0	0
5599	-21.313988407946248	0	0
5600	-21.313988407946248	27	1
5601	-21.313988407946248	0	0
5602	-21.313988407946248	0	0
5603	-21.313988407946248	0	0
5604	-21.313988407946248	0	0
5605	-21.313988407946248	0	0
5606	-21.313988407946248	0	0
5607	-21.313988407946248	0	0
5608	-21.313988407946248	0	0
5609	-21.313988407946248	0	0
5610	-20.80799093172567	27	1
5611	-20.80799093172567	0	0
5612	-20.80799093172567	0	0
5613	-20.80799093172567	0	0
5614	-20.80799093172567	0	0
5615	-20.80799093172567	0	0
5616	-20.80799093172567	0	0
